dataset,sub,ses,sample,task,tracksys,acq,nuc,voi,ce,trc,stain,rec,dir,run,mod,echo,flip,inv,mt,part,proc,hemi,space,split,recording,chunk,seg,res,den,label,desc,datatype,suffix,ext,extra_entities,root,path
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'HarvardOxfordcortMaxprobThr25'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-HarvardOxfordcortMaxprobThr25_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'CC200'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-CC200_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,bold,output,mask,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_space-MNI152NLin6ASym_desc-bold_mask.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'AAL'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-AAL_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-MICCAI_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,bold,output,mask,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_space-MNI152NLin6ASym_desc-bold_mask.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'HarvardOxfordcortMaxprobThr25'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-HarvardOxfordcortMaxprobThr25_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Glasser'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Glasser_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Slab907_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'CAPRSC'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-CAPRSC_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,,,,,,,,,SpatReg,output,timeseries,.txt,"[('atlas', 'PNAS'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-PNAS_reg-default_desc-SpatReg_timeseries.txt
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,,,,,,,,,zstd,output,falff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_reg-default_desc-zstd_falff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_reg-defaultNoGSR_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Yeo17Liberal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-MICCAI_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,dcw,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_space-MNI152NLin6ASym_reg-default_desc-zstd_dcw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Yeo17'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-Yeo17_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,alff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-zstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'CC200'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-CC200_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,,,,,,,,,zstd,output,falff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_reg-defaultNoGSR_desc-zstd_falff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'AAL'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-AAL_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'ho'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-ho_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,dcb,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_space-MNI152NLin6ASym_reg-default_desc-zstd_dcb.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'AAL'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-AAL_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'CAPRSC'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-CAPRSC_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,falff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_reg-default_desc-smZstd_falff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'DesikanKlein'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-DesikanKlein_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,confounds,output,timeseries,.1D,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_reg-default_desc-confounds_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,dcw,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_dcw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-MICCAI_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'ho'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-ho_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Juelich'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Juelich_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,,,,,,,,,boldSnrAxial,output,quality,.png,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_reg-default_desc-boldSnrAxial_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Brodmann'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-Brodmann_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7Liberal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Yeo7Liberal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
